date,loblaw_ma14,loblaw_rsi14,loblaw_ma30,loblaw_rsi30,loblaw_ma50,loblaw_rsi50,loblaw_ma200,loblaw_rsi200,loblaw_price,metro_ma14,metro_rsi14,metro_ma30,metro_rsi30,metro_ma50,metro_rsi50,metro_ma200,metro_rsi200,metro_price,gwl_ma14,gwl_rsi14,gwl_ma30,gwl_rsi30,gwl_ma50,gwl_rsi50,gwl_ma200,gwl_rsi200,gwl_price,empa_ma14,empa_rsi14,empa_ma30,empa_rsi30,empa_ma50,empa_rsi50,empa_ma200,empa_rsi200,empa_price,atd_ma14,atd_rsi14,atd_ma30,atd_rsi30,atd_ma50,atd_rsi50,atd_ma200,atd_rsi200,atd_price,tsx_ma14,tsx_rsi14,tsx_ma30,tsx_rsi30,tsx_ma50,tsx_rsi50,tsx_ma200,tsx_rsi200,tsx_price,sp500_ma14,sp500_rsi14,sp500_ma30,sp500_rsi30,sp500_ma50,sp500_rsi50,sp500_ma200,sp500_rsi200,sp500_price,BCPI,CPI,bank_interest,CEER,trend_grocery_store,trend_loblaws,trend_stock
2004-01-02,0.9608163499348761,77.29024821352758,0.9346303909372171,66.81533782072059,0.9344260096282098,62.01897128104046,0.8930321256104893,56.860471516802924,40.1113,0.9608163499348761,77.29024821352758,0.9346303909372171,66.81533782072059,0.9344260096282098,62.01897128104046,0.8930321256104893,56.860471516802924,4.0356,0.9608163499348761,77.29024821352758,0.9346303909372171,66.81533782072059,0.9344260096282098,62.01897128104046,0.8930321256104893,56.860471516802924,76.2923,0.9608163499348761,77.29024821352758,0.9346303909372171,66.81533782072059,0.9344260096282098,62.01897128104046,0.8930321256104893,56.860471516802924,4.9414,0.9608163499348761,77.29024821352758,0.9346303909372171,66.81533782072059,0.9344260096282098,62.01897128104046,0.8930321256104893,56.860471516802924,1.3143,0.9608163499348761,77.29024821352758,0.9346303909372171,66.81533782072059,0.9344260096282098,62.01897128104046,0.8930321256104893,56.860471516802924,8293.7002,0.9608163499348761,77.29024821352758,0.9346303909372171,66.81533782072059,0.9344260096282098,62.01897128104046,0.8930321256104893,56.860471516802924,1108.48,359.414,103.31428571428572,4.5,113.27,46.85714285714285,26.92857142857143,16.952380952380953
2004-01-05,0.96981156019153,74.31916282499563,0.9407743732822865,65.5688285621666,0.9392139327136012,61.31197634905513,0.8973375705331118,56.69925231826779,39.9635,0.96981156019153,74.31916282499563,0.9407743732822865,65.5688285621666,0.9392139327136012,61.31197634905513,0.8973375705331118,56.69925231826779,3.962,0.96981156019153,74.31916282499563,0.9407743732822865,65.5688285621666,0.9392139327136012,61.31197634905513,0.8973375705331118,56.69925231826779,74.9241,0.96981156019153,74.31916282499563,0.9407743732822865,65.5688285621666,0.9392139327136012,61.31197634905513,0.8973375705331118,56.69925231826779,4.8872,0.96981156019153,74.31916282499563,0.9407743732822865,65.5688285621666,0.9392139327136012,61.31197634905513,0.8973375705331118,56.69925231826779,1.3257,0.96981156019153,74.31916282499563,0.9407743732822865,65.5688285621666,0.9392139327136012,61.31197634905513,0.8973375705331118,56.69925231826779,8381.7002,0.96981156019153,74.31916282499563,0.9407743732822865,65.5688285621666,0.9392139327136012,61.31197634905513,0.8973375705331118,56.69925231826779,1122.22,362.716,103.32857142857141,4.5,113.83,46.714285714285715,26.857142857142854,16.9047619047619
2004-01-06,0.9769460554392374,72.51752587908058,0.945422171396471,64.81809121689108,0.9425493294010254,60.88692743489611,0.9003524782569446,56.602454032397944,39.8748,0.9769460554392374,72.51752587908058,0.945422171396471,64.81809121689108,0.9425493294010254,60.88692743489611,0.9003524782569446,56.602454032397944,4.0467,0.9769460554392374,72.51752587908058,0.945422171396471,64.81809121689108,0.9425493294010254,60.88692743489611,0.9003524782569446,56.602454032397944,74.5477,0.9769460554392374,72.51752587908058,0.945422171396471,64.81809121689108,0.9425493294010254,60.88692743489611,0.9003524782569446,56.602454032397944,4.833,0.9769460554392374,72.51752587908058,0.945422171396471,64.81809121689108,0.9425493294010254,60.88692743489611,0.9003524782569446,56.602454032397944,1.2986,0.9769460554392374,72.51752587908058,0.945422171396471,64.81809121689108,0.9425493294010254,60.88692743489611,0.9003524782569446,56.602454032397944,8405.0996,0.9769460554392374,72.51752587908058,0.945422171396471,64.81809121689108,0.9425493294010254,60.88692743489611,0.9003524782569446,56.602454032397944,1123.67,366.01800000000003,103.34285714285713,4.5,113.53,46.57142857142857,26.785714285714285,16.857142857142858
2004-01-07,0.971543514201667,75.69006522117503,0.9382256648362279,66.78472619076592,0.9334897391252588,62.22281284436212,0.8914457490661789,56.97151269316999,40.3182,0.971543514201667,75.69006522117503,0.9382256648362279,66.78472619076592,0.9334897391252588,62.22281284436212,0.8914457490661789,56.97151269316999,4.056,0.971543514201667,75.69006522117503,0.9382256648362279,66.78472619076592,0.9334897391252588,62.22281284436212,0.8914457490661789,56.97151269316999,74.9604,0.971543514201667,75.69006522117503,0.9382256648362279,66.78472619076592,0.9334897391252588,62.22281284436212,0.8914457490661789,56.97151269316999,4.8421,0.971543514201667,75.69006522117503,0.9382256648362279,66.78472619076592,0.9334897391252588,62.22281284436212,0.8914457490661789,56.97151269316999,1.3094,0.971543514201667,75.69006522117503,0.9382256648362279,66.78472619076592,0.9334897391252588,62.22281284436212,0.8914457490661789,56.97151269316999,8388.5,0.971543514201667,75.69006522117503,0.9382256648362279,66.78472619076592,0.9334897391252588,62.22281284436212,0.8914457490661789,56.97151269316999,1126.33,369.32,103.35714285714286,4.5,113.09,46.42857142857143,26.714285714285715,16.80952380952381
2004-01-08,0.9851125961720543,67.8197554036555,0.9510178936438763,63.36436147809277,0.9443730625521564,60.26231335235794,0.901646201035979,56.520578173659395,39.9043,0.9851125961720543,67.8197554036555,0.9510178936438763,63.36436147809277,0.9443730625521564,60.26231335235794,0.901646201035979,56.520578173659395,4.0839,0.9851125961720543,67.8197554036555,0.9510178936438763,63.36436147809277,0.9443730625521564,60.26231335235794,0.901646201035979,56.520578173659395,75.4671,0.9851125961720543,67.8197554036555,0.9510178936438763,63.36436147809277,0.9443730625521564,60.26231335235794,0.901646201035979,56.520578173659395,4.8511,0.9851125961720543,67.8197554036555,0.9510178936438763,63.36436147809277,0.9443730625521564,60.26231335235794,0.901646201035979,56.520578173659395,1.3198,0.9851125961720543,67.8197554036555,0.9510178936438763,63.36436147809277,0.9443730625521564,60.26231335235794,0.901646201035979,56.520578173659395,8386.4004,0.9851125961720543,67.8197554036555,0.9510178936438763,63.36436147809277,0.9443730625521564,60.26231335235794,0.901646201035979,56.520578173659395,1131.92,370.23400000000004,103.37142857142857,4.5,113.72,46.28571428571429,26.642857142857146,16.761904761904766
2004-01-09,0.997359762836268,60.9916095819519,0.9636021321583672,60.176910798230175,0.9553173548068528,58.3856256137537,0.9120778541674585,56.07462007992642,39.4905,0.997359762836268,60.9916095819519,0.9636021321583672,60.176910798230175,0.9553173548068528,58.3856256137537,0.9120778541674585,56.07462007992642,4.1397,0.997359762836268,60.9916095819519,0.9636021321583672,60.176910798230175,0.9553173548068528,58.3856256137537,0.9120778541674585,56.07462007992642,75.2209,0.997359762836268,60.9916095819519,0.9636021321583672,60.176910798230175,0.9553173548068528,58.3856256137537,0.9120778541674585,56.07462007992642,4.7933,0.997359762836268,60.9916095819519,0.9636021321583672,60.176910798230175,0.9553173548068528,58.3856256137537,0.9120778541674585,56.07462007992642,1.3094,0.997359762836268,60.9916095819519,0.9636021321583672,60.176910798230175,0.9553173548068528,58.3856256137537,0.9120778541674585,56.07462007992642,8352.2002,0.997359762836268,60.9916095819519,0.9636021321583672,60.176910798230175,0.9553173548068528,58.3856256137537,0.9120778541674585,56.07462007992642,1121.86,371.148,103.38571428571429,4.5,114.45,46.14285714285714,26.57142857142857,16.714285714285715
2004-01-12,0.9921388529832676,63.89937488840089,0.9588426357504626,61.65907930764221,0.9491869168976257,59.34534398671343,0.9060108824837495,56.331862401742036,39.7979,0.9921388529832676,63.89937488840089,0.9588426357504626,61.65907930764221,0.9491869168976257,59.34534398671343,0.9060108824837495,56.331862401742036,4.1118,0.9921388529832676,63.89937488840089,0.9588426357504626,61.65907930764221,0.9491869168976257,59.34534398671343,0.9060108824837495,56.331862401742036,74.5622,0.9921388529832676,63.89937488840089,0.9588426357504626,61.65907930764221,0.9491869168976257,59.34534398671343,0.9060108824837495,56.331862401742036,4.7879,0.9921388529832676,63.89937488840089,0.9588426357504626,61.65907930764221,0.9491869168976257,59.34534398671343,0.9060108824837495,56.331862401742036,1.2975,0.9921388529832676,63.89937488840089,0.9588426357504626,61.65907930764221,0.9491869168976257,59.34534398671343,0.9060108824837495,56.331862401742036,8380.4004,0.9921388529832676,63.89937488840089,0.9588426357504626,61.65907930764221,0.9491869168976257,59.34534398671343,0.9060108824837495,56.331862401742036,1127.23,372.06199999999995,103.4,4.5,114.03,46.0,26.5,16.666666666666668
2004-01-13,1.0052305223545401,56.7199302941716,0.9732198515172173,58.13004632192662,0.9618978867148951,57.22206507286738,0.9181394671509826,55.8138797879854,39.3132,1.0052305223545401,56.7199302941716,0.9732198515172173,58.13004632192662,0.9618978867148951,57.22206507286738,0.9181394671509826,55.8138797879854,4.1211,1.0052305223545401,56.7199302941716,0.9732198515172173,58.13004632192662,0.9618978867148951,57.22206507286738,0.9181394671509826,55.8138797879854,72.8248,1.0052305223545401,56.7199302941716,0.9732198515172173,58.13004632192662,0.9618978867148951,57.22206507286738,0.9181394671509826,55.8138797879854,4.8610000000000015,1.0052305223545401,56.7199302941716,0.9732198515172173,58.13004632192662,0.9618978867148951,57.22206507286738,0.9181394671509826,55.8138797879854,1.2931,1.0052305223545401,56.7199302941716,0.9732198515172173,58.13004632192662,0.9618978867148951,57.22206507286738,0.9181394671509826,55.8138797879854,8380.2998,1.0052305223545401,56.7199302941716,0.9732198515172173,58.13004632192662,0.9618978867148951,57.22206507286738,0.9181394671509826,55.8138797879854,1121.22,372.976,103.41428571428571,4.5,114.2,45.85714285714285,26.42857142857143,16.61904761904762
2004-01-14,1.0108862707255197,54.39130553971553,0.9798544774498807,56.9372412844508,0.9668717505882476,56.49231392286076,0.9231215430091184,55.63197105696184,39.1417,1.0108862707255197,54.39130553971553,0.9798544774498807,56.9372412844508,0.9668717505882476,56.49231392286076,0.9231215430091184,55.63197105696184,4.1006,1.0108862707255197,54.39130553971553,0.9798544774498807,56.9372412844508,0.9668717505882476,56.49231392286076,0.9231215430091184,55.63197105696184,72.9334,1.0108862707255197,54.39130553971553,0.9798544774498807,56.9372412844508,0.9668717505882476,56.49231392286076,0.9231215430091184,55.63197105696184,5.0236,1.0108862707255197,54.39130553971553,0.9798544774498807,56.9372412844508,0.9668717505882476,56.49231392286076,0.9231215430091184,55.63197105696184,1.2882,1.0108862707255197,54.39130553971553,0.9798544774498807,56.9372412844508,0.9668717505882476,56.49231392286076,0.9231215430091184,55.63197105696184,8403.7998,1.0108862707255197,54.39130553971553,0.9798544774498807,56.9372412844508,0.9668717505882476,56.49231392286076,0.9231215430091184,55.63197105696184,1130.52,373.89,103.42857142857143,4.5,112.96,45.714285714285715,26.357142857142854,16.571428571428573
2004-01-15,1.0088009229268702,55.67457266306073,0.9796354511642125,57.52759799905657,0.96487491720589,56.85991922877793,0.9214588959086976,55.72693166885938,39.254,1.0088009229268702,55.67457266306073,0.9796354511642125,57.52759799905657,0.96487491720589,56.85991922877793,0.9214588959086976,55.72693166885938,4.0746,1.0088009229268702,55.67457266306073,0.9796354511642125,57.52759799905657,0.96487491720589,56.85991922877793,0.9214588959086976,55.72693166885938,72.9696,1.0088009229268702,55.67457266306073,0.9796354511642125,57.52759799905657,0.96487491720589,56.85991922877793,0.9214588959086976,55.72693166885938,5.1168,1.0088009229268702,55.67457266306073,0.9796354511642125,57.52759799905657,0.96487491720589,56.85991922877793,0.9214588959086976,55.72693166885938,1.2872,1.0088009229268702,55.67457266306073,0.9796354511642125,57.52759799905657,0.96487491720589,56.85991922877793,0.9214588959086976,55.72693166885938,8423.9004,1.0088009229268702,55.67457266306073,0.9796354511642125,57.52759799905657,0.96487491720589,56.85991922877793,0.9214588959086976,55.72693166885938,1132.05,372.96,103.44285714285714,4.45,112.26,45.57142857142857,26.285714285714285,16.523809523809526
2004-01-16,0.9996056545180632,60.12747822454501,0.972328759525964,59.63734930866168,0.9557920636081065,58.18853903466283,0.9129199932439078,56.07516958212187,39.6679,0.9996056545180632,60.12747822454501,0.972328759525964,59.63734930866168,0.9557920636081065,58.18853903466283,0.9129199932439078,56.07516958212187,4.0002,0.9996056545180632,60.12747822454501,0.972328759525964,59.63734930866168,0.9557920636081065,58.18853903466283,0.9129199932439078,56.07516958212187,74.4898,0.9996056545180632,60.12747822454501,0.972328759525964,59.63734930866168,0.9557920636081065,58.18853903466283,0.9129199932439078,56.07516958212187,5.1442,0.9996056545180632,60.12747822454501,0.972328759525964,59.63734930866168,0.9557920636081065,58.18853903466283,0.9129199932439078,56.07516958212187,1.304,0.9996056545180632,60.12747822454501,0.972328759525964,59.63734930866168,0.9557920636081065,58.18853903466283,0.9129199932439078,56.07516958212187,8522.2998,0.9996056545180632,60.12747822454501,0.972328759525964,59.63734930866168,0.9557920636081065,58.18853903466283,0.9129199932439078,56.07516958212187,1139.83,372.03,103.45714285714287,4.4,112.59,45.42857142857143,26.214285714285715,16.476190476190474
