date,price,volume
2019-01-28,48.2447,260300
2019-01-25,48.2349,403000
2019-01-24,48.3925,683300
2019-01-23,48.6387,491100
2019-01-22,48.6584,538700
2019-01-21,48.619,117600
2019-01-18,48.5402,505200
2019-01-17,48.3334,426400
2019-01-16,48.4614,441500
2019-01-15,47.9986,460100
2019-01-14,47.5751,400400
2019-01-11,47.5849,586700
2019-01-10,46.9842,475200
2019-01-09,46.7774,749900
2019-01-08,46.5312,709800
2019-01-07,46.6691,734000
2019-01-04,45.6745,540500
2019-01-03,46.0979,493100
2019-01-02,46.0093,621000
2018-12-31,46.6198,546700
2018-12-28,46.5312,619500
2018-12-27,46.4032,474400
2018-12-24,45.3002,802600
2018-12-21,45.5957,2293400
2018-12-20,45.8714,463600
2018-12-19,46.4032,877800
2018-12-18,46.2161,738800
2018-12-17,45.8222,555400
2018-12-14,46.1472,608700
2018-12-13,46.4918,1248500
2018-12-12,46.866,852300
2018-12-11,46.1865,726900
2018-12-10,45.96,505700
2018-12-07,45.2411,1149200
2018-12-06,45.2215,626600
2018-12-05,45.1919,279000
2018-12-04,45.054,1292500
2018-12-03,45.0836,434700
2018-11-30,45.1033,1039400
2018-11-29,45.1033,428300
2018-11-28,44.7586,961500
2018-11-27,44.8571,987100
2018-11-26,44.6207,982900
2018-11-23,44.2859,274800
2018-11-22,44.148,515000
2018-11-21,43.4587,1086100
2018-11-20,42.1686,509500
2018-11-19,42.4837,381100
2018-11-16,42.6905,371600
2018-11-15,42.6512,399500
2018-11-14,42.5034,594300
2018-11-13,42.7398,588900
2018-11-12,42.7398,424800
2018-11-09,42.9663,773400
2018-11-08,42.2178,1052200
2018-11-07,42.1982,637600
2018-11-06,41.3906,538000
2018-11-05,41.9126,680800
2018-11-02,40.4452,1627000
2018-11-01,40.7407,495800
2018-10-31,40.6816,564200
2018-10-30,40.6028,469700
2018-10-29,40.5634,375100
2018-10-26,40.3861,437600
2018-10-25,40.8785,2312500
2018-10-24,40.1301,398000
2018-10-23,40.4242,547100
2018-10-22,40.5223,462500
2018-10-19,40.4733,712400
2018-10-18,39.1202,451600
2018-10-17,39.1006,426500
2018-10-16,38.9241,429400
2018-10-15,39.5418,368800
2018-10-12,39.5026,859700
2018-10-11,38.4829,724900
2018-10-10,39.3163,651900
2018-10-09,39.8164,537500
2018-10-05,39.032,340800
2018-10-04,39.0418,981000
2018-10-03,39.3261,327800
2018-10-02,39.6301,481300
2018-10-01,39.1594,329600
2018-09-28,39.3948,635900
2018-09-27,39.6889,433400
2018-09-26,39.8556,746400
2018-09-25,40.0419,389100
2018-09-24,40.1693,466000
2018-09-21,39.9046,1188100
2018-09-20,39.9438,444800
2018-09-19,40.1595,809700
2018-09-18,40.3556,439600
2018-09-17,39.6203,313100
2018-09-14,39.3555,342300
2018-09-13,39.5124,307800
2018-09-12,39.7183,460600
2018-09-11,40.0223,681200
2018-09-10,39.4928,282500
2018-09-07,39.6987,273200
2018-09-06,39.9242,285900
2018-09-05,40.0321,456600
2018-09-04,39.4046,487600
2018-08-31,39.885,540800
2018-08-30,40.0997,300400
2018-08-29,39.9338,335000
2018-08-28,40.1388,260300
2018-08-27,40.3535,222800
2018-08-24,40.3926,190100
2018-08-23,40.5585,295900
2018-08-22,40.7342,337000
2018-08-21,40.8514,350500
2018-08-20,41.6713,276100
2018-08-17,42.0032,350600
2018-08-16,42.4327,564200
2018-08-15,40.8806,674500
2018-08-14,41.642,274600
2018-08-13,40.988,486800
2018-08-10,41.2516,244000
2018-08-09,41.9739,340000
2018-08-08,41.847,227300
2018-08-07,41.3687,518200
2018-08-03,41.9934,316100
2018-08-02,42.1984,187200
2018-08-01,42.3058,250800
2018-07-31,42.8134,429400
2018-07-30,42.4522,176000
2018-07-27,42.8329,275700
2018-07-26,42.6475,358800
2018-07-25,41.9251,315300
2018-07-24,42.0911,518000
2018-07-23,43.1453,206200
2018-07-20,43.1746,256500
2018-07-19,43.4772,291400
2018-07-18,43.5357,288500
2018-07-17,44.2093,270700
2018-07-16,44.0336,249000
2018-07-13,43.9067,545800
2018-07-12,43.7017,588700
2018-07-11,42.6279,678800
2018-07-10,42.4132,693800
2018-07-09,43.2624,238200
2018-07-06,43.1648,372500
2018-07-05,42.9013,416900
2018-07-04,43.5065,86100
2018-07-03,43.4967,409900
2018-06-29,43.6236,511700
2018-06-28,43.6822,287700
2018-06-27,43.8383,237200
2018-06-26,43.8579,1135100
2018-06-25,43.8286,744200
2018-06-22,43.4284,304800
2018-06-21,43.3405,427800
2018-06-20,43.2624,340700
2018-06-19,42.7353,547400
2018-06-18,43.6529,289800
2018-06-15,43.2527,1690400
2018-06-14,42.8915,286500
2018-06-13,42.2863,280900
2018-06-12,41.9349,405200
2018-06-11,41.6811,272300
2018-06-08,41.6908,405400
2018-06-07,41.0368,462700
2018-06-06,41.4175,464200
2018-06-05,42.1106,393600
2018-06-04,42.0032,340600
2018-06-01,41.8177,475300
2018-05-31,41.7592,746100
2018-05-30,41.6128,646000
2018-05-29,41.4663,613800
2018-05-28,41.6811,499500
2018-05-25,42.2472,375900
2018-05-24,42.3253,574100
2018-05-23,42.3449,403700
2018-05-22,42.1496,1076300
2018-05-18,41.8275,519100
2018-05-17,41.7006,655600
2018-05-16,41.3492,1027400
2018-05-15,40.7342,580200
2018-05-14,40.4804,1058700
2018-05-11,39.9436,500000
2018-05-10,39.9728,2414200
2018-05-09,39.5726,346500
2018-05-08,39.6214,388500
2018-05-07,39.5531,544800
2018-05-04,39.8655,290200
2018-05-03,39.9143,459700
2018-05-02,39.8362,1498200
2018-05-01,40.2462,322800
2018-04-30,39.595,590600
2018-04-27,40.2267,157900
2018-04-26,40.1393,291800
2018-04-25,40.0712,466000
2018-04-24,40.0226,775300
2018-04-23,41.2764,295300
2018-04-20,40.9459,233600
2018-04-19,41.0917,230800
2018-04-18,41.393,362400
2018-04-17,40.8584,361200
2018-04-16,40.4503,249000
2018-04-13,40.3433,310500
2018-04-12,40.1393,234400
2018-04-11,40.1295,427700
2018-04-10,40.0518,379500
2018-04-09,40.1101,550800
2018-04-06,38.9147,518200
2018-04-05,39.1771,274600
2018-04-04,39.3034,335000
2018-04-03,39.4492,223100
2018-04-02,39.4589,296200
2018-03-29,39.9449,576800
2018-03-28,39.5172,381100
2018-03-27,38.6814,296300
2018-03-26,38.8661,325200
2018-03-23,38.9633,432000
2018-03-22,39.6436,328100
2018-03-21,40.2559,423700
2018-03-20,40.7321,487100
2018-03-19,40.4211,337100
2018-03-16,40.5377,1494600
2018-03-15,40.4794,472100
2018-03-14,39.9643,314700
2018-03-13,39.8866,328600
2018-03-12,39.4978,327900
2018-03-09,39.284,439400
2018-03-08,39.6922,268700
2018-03-07,39.5853,367100
2018-03-06,39.6825,432900
2018-03-05,39.8574,359200
2018-03-02,39.8671,375400
2018-03-01,39.8574,560300
2018-02-28,39.3423,539100
2018-02-27,39.4784,362200
2018-02-26,39.1479,541000
2018-02-23,39.2354,442400
2018-02-22,38.8078,406100
2018-02-21,38.6523,302700
2018-02-20,38.662,526900
2018-02-16,38.9924,493900
2018-02-15,38.3996,589300
2018-02-14,37.8067,487900
2018-02-13,37.622,607000
2018-02-12,37.8832,651900
2018-02-09,37.4382,777100
2018-02-08,37.9993,769200
2018-02-07,38.4637,672800
2018-02-06,38.6668,851300
2018-02-05,38.1251,753700
2018-02-02,38.6959,743900
2018-02-01,38.7345,888300
2018-01-31,39.818,612900
2018-01-30,39.4214,1272800
2018-01-29,39.5472,341200
2018-01-26,39.7019,589100
2018-01-25,39.6923,664000
2018-01-24,39.9631,817600
2018-01-23,40.3017,662200
2018-01-22,39.7406,779800
2018-01-19,39.4407,618800
2018-01-18,39.5181,751100
2018-01-17,39.3827,465400
2018-01-16,39.2086,754400
2018-01-15,39.1118,235700
2018-01-12,39.0731,360900
2018-01-11,39.2763,664500
2018-01-10,39.8567,798900
2018-01-09,40.3017,562800
2018-01-08,39.2569,314000
2018-01-05,39.4891,283200
2018-01-04,39.8374,600800
2018-01-03,39.5762,397700
2018-01-02,39.0731,225300
2017-12-29,38.9377,234900
2017-12-28,38.9377,245500
2017-12-27,39.0538,242000
2017-12-22,39.0344,481700
2017-12-21,39.3634,409000
2017-12-20,39.0731,481600
2017-12-19,39.0344,548700
2017-12-18,39.4891,522500
2017-12-15,39.3924,1861500
2017-12-14,39.2763,461300
2017-12-13,39.4698,487400
2017-12-12,39.4891,528100
2017-12-11,39.1892,414500
2017-12-08,39.4988,371000
2017-12-07,39.6439,389200
2017-12-06,39.402,390400
2017-12-05,39.0054,381300
2017-12-04,38.9861,332500
