date,price,volume
2018-06-08,99.8679,93400
2018-06-07,98.9031,106700
2018-06-06,100.2152,88400
2018-06-05,101.6914,115400
2018-06-04,101.7686,89200
2018-06-01,101.7396,55900
2018-05-31,101.5467,223800
2018-05-30,101.0064,158600
2018-05-29,100.2345,140500
2018-05-28,99.974,33100
2018-05-25,100.6108,97200
2018-05-24,99.7811,136400
2018-05-23,100.3117,137600
2018-05-22,99.7135,144700
2018-05-18,100.7748,108300
2018-05-17,100.1959,121500
2018-05-16,100.7652,113700
2018-05-15,101.3055,109800
2018-05-14,101.1704,65100
2018-05-11,100.5722,150200
2018-05-10,100.5915,199100
2018-05-09,99.4916,199300
2018-05-08,100.1766,215700
2018-05-07,100.2442,135700
2018-05-04,100.6301,87600
2018-05-03,100.9774,184500
2018-05-02,101.5756,66900
2018-05-01,102.1738,67200
2018-04-30,101.4888,107300
2018-04-27,102.1835,15700
2018-04-26,101.4116,84300
2018-04-25,100.7169,82500
2018-04-24,100.0802,76100
2018-04-23,101.9037,64200
2018-04-20,101.045,63900
2018-04-19,100.7941,113000
2018-04-18,100.331,76600
2018-04-17,99.1539,94000
2018-04-16,98.8163,79500
2018-04-13,98.5268,62000
2018-04-12,99.1829,56200
2018-04-11,99.2794,131900
2018-04-10,99.5881,92400
2018-04-09,101.6721,141700
2018-04-06,99.4916,95500
2018-04-05,100.2635,118400
2018-04-04,99.9065,172800
2018-04-03,99.1346,102300
2018-04-02,99.482,73600
2018-03-29,100.0705,110700
2018-03-28,99.1539,166900
2018-03-27,97.5138,177700
2018-03-26,98.1505,125900
2018-03-23,97.4269,91300
2018-03-22,98.8163,145200
2018-03-21,100.2538,212200
2018-03-20,101.4212,165800
2018-03-19,100.524,105400
2018-03-16,100.5626,311300
2018-03-15,101.1414,137800
2018-03-14,102.2896,145100
2018-03-13,101.484,91700
2018-03-12,101.8394,178000
2018-03-09,101.5032,73200
2018-03-08,100.9172,93800
2018-03-07,100.4561,109300
2018-03-06,101.3687,143700
2018-03-05,100.6962,98300
2018-03-02,100.0238,97900
2018-03-01,99.6683,134900
2018-02-28,100.7827,201300
2018-02-27,100.7154,180100
2018-02-26,99.8893,162900
2018-02-23,99.1015,104500
2018-02-22,98.9766,131200
2018-02-21,100.1006,98300
2018-02-20,100.6866,106200
2018-02-16,101.1285,130600
2018-02-15,99.7259,148900
2018-02-14,99.5338,125600
2018-02-13,99.6107,154700
2018-02-12,100.2543,129200
2018-02-09,98.8518,205600
2018-02-08,98.3618,138600
2018-02-07,99.7452,150000
2018-02-06,99.9277,224800
2018-02-05,100.0622,186300
2018-02-02,101.0324,110400
2018-02-01,102.0219,253600
2018-01-31,103.4821,143100
2018-01-30,104.1642,235900
2018-01-29,105.6436,88000
2018-01-26,106.4602,90400
2018-01-25,105.634,79500
2018-01-24,105.2882,155400
2018-01-23,105.5572,132000
2018-01-22,105.9895,134900
2018-01-19,105.365,141400
2018-01-18,105.2593,173900
2018-01-17,105.0384,141700
2018-01-16,104.2411,123800
2018-01-15,103.876,39500
2018-01-12,103.7415,132100
2018-01-11,103.0402,118800
2018-01-10,103.7223,125000
2018-01-09,104.3755,131800
2018-01-08,103.5302,138000
2018-01-05,104.4428,125400
2018-01-04,104.2699,212100
2018-01-03,104.462,160500
2018-01-02,104.731,99400
2017-12-29,104.8655,74300
2017-12-28,104.2603,120700
2017-12-27,104.3659,83500
2017-12-22,104.7214,84300
2017-12-21,104.9808,118900
2017-12-20,105.7877,103600
2017-12-19,106.5466,120800
2017-12-18,106.9309,115700
2017-12-15,106.2296,325600
2017-12-14,105.5956,144300
2017-12-13,106.7147,235000
2017-12-12,105.9207,114300
2017-12-11,105.3466,101700
2017-12-08,105.978,101100
2017-12-07,105.1266,135500
2017-12-06,105.6719,178000
2017-12-05,104.6865,173200
2017-12-04,105.1935,97300
2017-12-01,105.337,131200
2017-11-30,105.1553,180600
2017-11-29,104.6482,121700
2017-11-28,105.1074,100900
2017-11-27,104.6099,115300
2017-11-24,104.7821,86100
2017-11-23,104.0837,42700
2017-11-22,105.0309,124100
2017-11-21,105.9685,218400
2017-11-20,107.2792,107700
2017-11-17,107.2984,152000
2017-11-16,106.8774,243900
2017-11-15,107.5854,171000
2017-11-14,107.3079,98900
2017-11-13,106.8965,56500
2017-11-10,107.04,138500
2017-11-09,105.5475,120400
2017-11-08,105.1553,85000
2017-11-07,103.8637,127500
2017-11-06,104.3899,108000
2017-11-03,104.3707,107300
2017-11-02,104.7247,81700
2017-11-01,103.8828,118900
2017-10-31,103.634,122500
2017-10-30,104.6769,91800
2017-10-27,104.3707,76000
2017-10-26,104.8969,67500
2017-10-25,104.7821,90700
2017-10-24,105.6145,77300
2017-10-23,105.2988,72100
2017-10-20,105.2318,91200
2017-10-19,105.5762,71100
2017-10-18,105.471,80700
2017-10-17,106.3416,70600
2017-10-16,106.0833,78700
2017-10-13,106.6286,109900
2017-10-12,105.4997,55800
2017-10-11,105.1935,72000
