date,price,volume
2017-11-21,31.2879,915714
2017-11-20,31.1074,996346
2017-11-17,31.0146,1455900
2017-11-16,31.2293,1798614
2017-11-15,31.4684,1485812
2017-11-14,31.1854,1462878
2017-11-13,31.1708,923446
2017-11-10,31.244,1703542
2017-11-09,31.3318,2486736
2017-11-08,30.9756,1750170
2017-11-07,30.4584,1013816
2017-11-06,30.3852,1377234
2017-11-03,30.2486,1592442
2017-11-02,30.4096,2327390
2017-11-01,29.4971,1939794
2017-10-31,29.5166,928012
2017-10-30,29.4434,788984
2017-10-27,29.4288,1734640
2017-10-26,29.58,1115330
2017-10-25,29.3458,1362874
2017-10-24,29.2629,1106082
2017-10-23,29.2434,1469344
2017-10-20,28.8188,927550
2017-10-19,28.892,1079604
2017-10-18,28.8432,1106068
2017-10-17,29.0872,1076080
2017-10-16,29.2043,1508914
2017-10-13,29.4629,2392542
2017-10-12,29.8826,6309184
2017-10-11,28.7603,1216208
2017-10-10,28.7017,1181956
2017-10-06,28.7993,1304120
2017-10-05,28.6285,1524020
2017-10-04,28.5944,1665116
2017-10-03,28.326,1726718
2017-10-02,28.2186,2028904
2017-09-29,27.7648,3694514
2017-09-28,28.1015,4024198
2017-09-27,28.287,4987140
2017-09-26,28.8286,1603142
2017-09-25,29.0579,1771892
2017-09-22,29.2775,875714
2017-09-21,29.4483,2030272
2017-09-20,29.5069,1107966
2017-09-19,29.4971,2214732
2017-09-18,29.297,2089500
2017-09-15,29.2873,8876914
2017-09-14,29.4434,1746200
2017-09-13,29.4337,1270810
2017-09-12,29.3412,1111440
2017-09-11,29.3412,2211104
2017-09-08,29.2682,1113714
2017-09-07,29.4434,1971182
2017-09-06,29.6915,1953140
2017-09-05,28.9277,1203206
2017-09-01,29.0639,902822
2017-08-31,29.0104,1305568
2017-08-30,29.2147,971088
2017-08-29,29.1223,854438
2017-08-28,29.0299,735430
2017-08-25,29.2731,1084820
2017-08-24,29.4288,1082178
2017-08-23,29.4823,1729084
2017-08-22,29.7742,852210
2017-08-21,29.7693,810030
2017-08-18,29.5504,1578750
2017-08-17,29.745,865356
2017-08-16,29.6477,1219180
2017-08-15,29.6672,1176010
2017-08-14,29.7402,1528172
2017-08-11,29.312,1635182
2017-08-10,28.8888,1330414
2017-08-09,28.9082,2491438
2017-08-08,28.8061,932144
2017-08-04,28.7088,732330
2017-08-03,28.6893,1287702
2017-08-02,28.8109,1722344
2017-08-01,28.5823,1464020
2017-07-31,28.7623,1244236
2017-07-28,29.0542,1470416
2017-07-27,29.6575,2044330
2017-07-26,29.6331,2381282
2017-07-25,29.1564,1597376
2017-07-24,29.2147,1881640
2017-07-21,29.3023,1685468
2017-07-20,29.3753,1671558
2017-07-19,29.5066,1133850
2017-07-18,29.4726,1442028
2017-07-17,29.6181,1786326
2017-07-14,30.0159,1579636
2017-07-13,30.2002,1927286
2017-07-12,30.2681,2959770
2017-07-11,29.1767,3808652
2017-07-10,28.7692,1857622
2017-07-07,28.7547,2386140
2017-07-06,28.8274,2399884
2017-07-05,29.8946,1451326
2017-07-04,30.0789,532758
2017-06-30,30.1517,1624642
2017-06-29,30.4379,2192288
2017-06-28,31.2091,1383014
2017-06-27,31.4565,2372524
2017-06-26,30.8599,2101716
2017-06-23,29.7927,2232140
2017-06-22,30.0207,894922
2017-06-21,30.2972,1396626
2017-06-20,30.4427,1749484
2017-06-19,30.0595,1403558
2017-06-16,30.2147,6209404
2017-06-15,29.8849,1944430
2017-06-14,29.7685,1797358
2017-06-13,30.1905,2195278
2017-06-12,30.2244,1097936
2017-06-09,30.1905,1137132
2017-06-08,30.6707,639486
2017-06-07,30.6852,1392054
2017-06-06,31.214,1410526
2017-06-05,31.3304,1192264
2017-06-02,31.2043,1469126
2017-06-01,30.6028,1233732
2017-05-31,30.3069,1908570
2017-05-30,29.9334,1029638
2017-05-29,29.8509,294940
2017-05-26,29.7782,762440
2017-05-25,29.8073,814798
2017-05-24,29.7685,821172
2017-05-23,29.9673,1240534
2017-05-19,29.8849,1435546
2017-05-18,29.5938,1456472
2017-05-17,29.7394,1467034
2017-05-16,30.3845,1313088
2017-05-15,30.4379,1495598
2017-05-12,30.4427,736770
2017-05-11,30.4427,1680574
2017-05-10,30.9326,1576634
2017-05-09,31.0975,1850810
2017-05-08,31.311,2083252
2017-05-05,31.4371,2821070
2017-05-04,30.3797,1837662
2017-05-03,30.3748,1765668
2017-05-02,30.7338,1644240
2017-05-01,30.4767,745880
2017-04-28,30.4524,1319002
2017-04-27,30.108,1657336
2017-04-26,29.9237,1170112
2017-04-25,30.0838,1771136
2017-04-24,29.686,1231906
2017-04-21,29.7539,739434
2017-04-20,29.8024,1279966
2017-04-19,29.4095,1090980
2017-04-18,29.6521,971654
2017-04-17,29.9431,1817908
2017-04-13,29.492,775206
2017-04-12,29.4192,906714
2017-04-11,29.5065,920420
2017-04-10,29.5599,888958
2017-04-07,29.5453,1146296
2017-04-06,29.5259,1054868
2017-04-05,29.6132,1321420
2017-04-04,29.3659,1241318
2017-04-03,29.3125,1886670
2017-03-31,29.1427,2687030
2017-03-30,29.3271,864142
2017-03-29,29.0312,762858
2017-03-28,28.842,1212118
2017-03-27,28.8954,2370324
2017-03-24,28.8177,918510
2017-03-23,28.6819,938878
2017-03-22,28.4442,3096612
2017-03-21,28.1678,1474240
2017-03-20,28.3812,1457690
2017-03-17,28.739,6140388
2017-03-16,28.9663,2355148
2017-03-15,28.5649,4224434
2017-03-14,28.4586,5423294
2017-03-13,29.8851,1768134
2017-03-10,29.9093,1116338
2017-03-09,29.8077,1015452
2017-03-08,29.9963,1320352
2017-03-07,29.9576,2074716
2017-03-06,30.5863,1645282
2017-03-03,30.3058,1894616
2017-03-02,30.0205,2277532
2017-03-01,29.7207,2683126
2017-02-28,28.5601,3327204
2017-02-27,29.0485,3511826
2017-02-24,29.092,1837654
2017-02-23,29.6868,1620010
2017-02-22,30.1414,1692760
2017-02-21,30.272,1658344
2017-02-17,29.6868,1129264
2017-02-16,29.9576,824742
2017-02-15,30.0785,1257200
2017-02-14,30.0447,1444908
2017-02-13,30.3445,1614576
2017-02-10,30.2865,1909158
2017-02-09,29.5031,994530
2017-02-08,29.2516,1382144
2017-02-07,28.9857,1591978
2017-02-06,28.8067,1930338
2017-02-03,29.1065,2004392
2017-02-02,28.9034,1028442
2017-02-01,28.6326,1347062
2017-01-31,28.8261,2041554
2017-01-30,29.092,1214208
2017-01-27,29.2178,908538
2017-01-26,29.1017,1468118
2017-01-25,29.4547,1902896
2017-01-24,29.8754,1201564
2017-01-23,29.6723,1565752
2017-01-20,29.8271,1577200
2017-01-19,29.7787,916552
2017-01-18,29.8271,1237566
2017-01-17,29.948,1661060
2017-01-16,29.6433,565134
2017-01-13,29.6191,1721540
2017-01-12,28.7535,4447056
2017-01-11,29.063,1350148
2017-01-10,29.3677,979164
2017-01-09,29.5031,1131788
2017-01-06,29.3338,2045724
2017-01-05,29.4886,1845270
2017-01-04,29.5031,1041576
2017-01-03,29.3774,1495768
2016-12-30,29.4402,1088796
2016-12-29,29.6046,869060
2016-12-28,29.6385,1304442
2016-12-23,29.595,782120
2016-12-22,29.7642,1038452
2016-12-21,29.8706,1680400
2016-12-20,29.8658,1806928
2016-12-19,30.2381,1254132
2016-12-16,30.3542,6296774
2016-12-15,30.2962,1899326
2016-12-14,30.1269,1810978
2016-12-13,30.3397,2135026
2016-12-12,29.9915,1614694
2016-12-09,29.74,1499562
2016-12-08,29.3193,2030016
2016-12-07,29.7836,3325388
2016-12-06,29.1162,2723556
2016-12-05,29.3,1355736
2016-12-02,29.2903,2600116
2016-12-01,29.1065,2795366
2016-11-30,29.977,3335870
2016-11-29,31.0602,1548528
2016-11-28,30.5089,1091536
2016-11-25,30.48,1327660
2016-11-24,30.4559,689474
2016-11-23,30.6922,1572106
2016-11-22,30.6198,2351784
2016-11-21,30.4366,2998662
2016-11-18,30.0749,1471730
2016-11-17,30.4752,1786378
2016-11-16,30.4655,1474108
2016-11-15,30.5282,1938344
2016-11-14,30.1521,2562660
2016-11-11,30.562,1703292
2016-11-10,30.5234,3720578
2016-11-09,32.1243,2167780
2016-11-08,32.24,1693634
2016-11-07,32.2111,1392414
2016-11-04,31.9989,1440140
2016-11-03,32.105,1254966
2016-11-02,32.3847,1132750
2016-11-01,32.6354,1709466
2016-10-31,32.4908,1344138
2016-10-28,32.5438,1212314
2016-10-27,32.3509,1298790
2016-10-26,32.1532,1758936
2016-10-25,32.4522,954668
2016-10-24,32.6113,1048940
2016-10-21,32.486,1040364
2016-10-20,32.3365,2120710
2016-10-19,32.5679,1641558
2016-10-18,32.3702,1759116
2016-10-17,32.0375,1347656
2016-10-14,32.1002,1510986
2016-10-13,31.9941,2971194
2016-10-12,31.4589,2828276
2016-10-11,31.2371,1651490
2016-10-07,30.8802,870728
2016-10-06,30.9477,2507486
2016-10-05,30.8513,1362838
2016-10-04,31.0538,1149196
2016-10-03,31.0876,1508594
2016-09-30,30.6584,1704800
2016-09-29,30.5813,1224824
2016-09-28,30.697,2135374
2016-09-27,31.2467,1584870
2016-09-26,31.049,1313296
2016-09-23,31.4878,1165844
2016-09-22,31.5457,1696578
2016-09-21,31.2371,930514
2016-09-20,31.2563,1251298
2016-09-19,31.0538,1778444
2016-09-16,31.0008,2921798
2016-09-15,31.3142,1132818
2016-09-14,30.8899,1884154
2016-09-13,30.3691,2440522
2016-09-12,31.1213,1525550
2016-09-09,31.4299,1551460
2016-09-08,31.5842,2387520
2016-09-07,31.9941,2177680
2016-09-06,32.6861,1182782
2016-09-02,32.84,1406592
2016-09-01,32.7438,1507528
2016-08-31,32.5369,2129702
2016-08-30,32.6861,2507638
2016-08-29,32.5369,2111386
2016-08-26,32.6813,1447502
2016-08-25,32.7197,1797584
2016-08-24,32.8929,2720028
2016-08-23,32.0895,2510514
2016-08-22,32.128,4961902
2016-08-19,29.9005,1171998
2016-08-18,29.9101,1307504
2016-08-17,30.0448,1670694
2016-08-16,29.8283,2236970
2016-08-15,28.919,1262902
2016-08-12,28.8998,1127160
2016-08-11,28.7795,1994662
2016-08-10,28.3417,1136658
2016-08-09,27.928,1317090
2016-08-08,28.0531,716330
2016-08-05,28.1781,932104
2016-08-04,27.7596,848998
2016-08-03,27.9424,1426908
2016-08-02,28.1926,1472370
2016-07-29,28.3995,1516144
2016-07-28,28.64,1693680
2016-07-27,28.5293,1424466
2016-07-26,28.3995,2112120
2016-07-25,28.8805,899884
2016-07-22,28.7266,1306938
2016-07-21,28.6737,1516586
2016-07-20,28.6304,1356344
2016-07-19,28.3513,1904906
2016-07-18,28.0266,1074074
2016-07-15,27.8347,1352162
2016-07-14,28.2905,1790188
2016-07-13,28.4728,2997712
2016-07-12,27.7531,3201432
2016-07-11,27.0765,2732186
2016-07-08,26.0017,1791466
2016-07-07,25.8674,2029908
2016-07-06,25.9394,3485342
2016-07-05,26.2992,1911972
2016-07-04,26.4816,872802
2016-06-30,26.6207,3384930
2016-06-29,26.5439,3496064
2016-06-28,25.9394,2421606
2016-06-27,25.1956,2329150
2016-06-24,25.0949,9347022
2016-06-23,25.5267,2987682
2016-06-22,25.0469,6091384
2016-06-21,25.1284,2338972
2016-06-20,25.3972,3363762
2016-06-17,25.3108,6580126
2016-06-16,25.5363,4253940
2016-06-15,25.6659,2233996
2016-06-14,25.853,1229006
2016-06-13,26.2416,3052180
2016-06-10,26.3184,1331952
2016-06-09,26.7791,1326598
2016-06-08,26.803,2012178
2016-06-07,27.5996,1445086
2016-06-06,27.59,1191834
2016-06-03,27.9834,1018466
2016-06-02,27.9738,1310630
2016-06-01,27.7099,913046
2016-05-31,27.6859,2368018
2016-05-30,27.9642,434626
2016-05-27,27.7723,979288
2016-05-26,27.47,1248348
2016-05-25,27.4412,1194796
2016-05-24,27.7771,2439676
2016-05-20,27.0478,1749360
2016-05-19,26.8894,1894942
2016-05-18,26.2368,1246096
2016-05-17,26.2608,1582062
2016-05-16,26.5439,1269498
2016-05-13,26.0977,1517304
2016-05-12,25.8674,2080606
2016-05-11,25.8962,1246598
2016-05-10,26.2608,1660446
2016-05-09,26.0785,1531036
2016-05-06,25.9921,1279494
2016-05-05,26.0929,1182156
2016-05-04,26.1697,2251768
2016-05-03,26.352,2708574
2016-05-02,26.6303,1771822
2016-04-29,26.3904,2690612
2016-04-28,25.8674,3373880
2016-04-27,25.2676,4070356
2016-04-26,25.7762,1525070
2016-04-25,25.8626,3082702
2016-04-22,26.1793,3433014
2016-04-21,26.8126,2430648
2016-04-20,27.8683,1751814
2016-04-19,27.8251,1581302
2016-04-18,27.8731,1195226
2016-04-15,27.8155,1715070
2016-04-14,27.5132,2429742
2016-04-13,27.1197,1302278
