date,price,volume
2018-08-24,53.1774,299600
2018-08-23,53.4744,364200
2018-08-22,53.2087,490500
2018-08-21,53.7715,432700
2018-08-20,53.8106,555100
2018-08-17,54.178,264800
2018-08-16,53.9434,663500
2018-08-15,53.3494,657400
2018-08-14,53.748,707500
2018-08-13,52.6459,554600
2018-08-10,52.4426,620200
2018-08-09,53.2868,535600
2018-08-08,52.9351,396400
2018-08-07,52.599,631800
2018-08-03,53.193,299000
2018-08-02,53.154,338800
2018-08-01,53.0992,596800
2018-07-31,53.7637,698800
2018-07-30,53.7402,381200
2018-07-27,54.178,427000
2018-07-26,54.4281,535600
2018-07-25,53.5682,397000
2018-07-24,53.748,403100
2018-07-23,54.2483,356200
2018-07-20,54.1858,421400
2018-07-19,54.3968,270000
2018-07-18,54.1858,1646300
2018-07-17,54.5063,500000
2018-07-16,54.3186,1074600
2018-07-13,54.0763,253100
2018-07-12,54.1076,1755200
2018-07-11,53.2321,724800
2018-07-10,52.6146,542200
2018-07-09,52.3723,383600
2018-07-06,52.3332,497900
2018-07-05,51.8642,431400
2018-07-04,52.4504,165700
2018-07-03,52.5286,401800
2018-06-29,52.8413,373900
2018-06-28,52.8022,455600
2018-06-27,53.4119,684200
2018-06-26,53.1461,992300
2018-06-25,52.7084,908700
2018-06-22,52.7084,369700
2018-06-21,52.6693,488600
2018-06-20,53.1149,603500
2018-06-19,51.7704,398900
2018-06-18,52.1221,381100
2018-06-15,51.7626,2205200
2018-06-14,51.4186,393200
2018-06-13,51.0473,372700
2018-06-12,51.3353,375400
2018-06-11,51.0862,485100
2018-06-08,50.8684,586900
2018-06-07,50.1836,635900
2018-06-06,51.0551,628200
2018-06-05,51.9267,369300
2018-06-04,52.0045,517100
2018-06-01,52.2301,564700
2018-05-31,52.1757,2047400
2018-05-30,51.8644,603200
2018-05-29,51.4131,1105000
2018-05-28,51.0006,248000
2018-05-25,51.3353,474500
2018-05-24,51.0318,494700
2018-05-23,51.2574,474500
2018-05-22,50.9929,517100
